X,Y,ID,Case_Number,Address,Occurred_Date,Occurred_Month,Occurred_Year,Crime_Type,Multiple_Shooting,Gender,Race,Ethnicity,Victim_Age,Victim_Age_Band,Latitude,Longitude,ObjectId
-77.63976312,43.16483959,2a02919110f71aef7ac17dd6a966df9e,21-085803,9 Cameron St,2021/05/03 04:00:00+00,5,2021,Homicide,No,M,BLACK,NON HISPANIC,25,25-44,43.16483959,-77.63976312,256
-77.62355831,43.15333695,f93ee267c53a4ecb366c17c0eadd6d35,21-084833,398 W Main St,2021/05/01 04:00:00+00,5,2021,Shooting,No,M,BLACK,NON HISPANIC,28,25-44,43.15333695,-77.62355831,257
-77.5684987,43.16123473,3db05e69b2c3e1fc982737f1d69e523b,21-083237,52 Arch St,2021/04/29 04:00:00+00,4,2021,Shooting,No,M,BLACK,NON HISPANIC,65,45-Older,43.16123473,-77.5684987,258
-77.61411203,43.18313584,85b8b083be9b6224249c87faaa47b3c7,21-081745,1287 N Clinton Ave,2021/04/28 04:00:00+00,4,2021,Shooting,No,M,BLACK,NON HISPANIC,20,15-24,43.18313584,-77.61411203,259
-77.59988162,43.17200619,667c8c417ece3ad3cddfbc2cd299e2b6,21-081266,444 Hudson Ave,2021/04/27 04:00:00+00,4,2021,Shooting,No,M,BLACK,NON HISPANIC,26,25-44,43.17200619,-77.59988162,260
-77.64431312,43.16888873,0a3b09f8f9a21e2b83c9e9f80365c2f8,21-081322,200 Warner St,2021/04/27 04:00:00+00,4,2021,Shooting,No,M,BLACK,NON HISPANIC,41,25-44,43.16888873,-77.64431312,261
-77.63499753,43.13266515,b0d759ddd0449bd3ef2b351b7595fa17,21-080177,179 Barton St,2021/04/26 04:00:00+00,4,2021,Shooting,No,F,BLACK,NON HISPANIC,16,15-24,43.13266515,-77.63499753,262
-77.59299057,43.1724909,9e1bfed47681d6261bddc7d2d2c5d755,21-079463,368 Portland Ave,2021/04/25 04:00:00+00,4,2021,Shooting,No,M,BLACK,NON HISPANIC,41,25-44,43.1724909,-77.59299057,263
-77.63570293,43.18641066,f32693c456ca80d126e0ee199a19474c,21-079563,168 Augustine St,2021/04/25 04:00:00+00,4,2021,Shooting,No,M,BLACK,NON HISPANIC,44,25-44,43.18641066,-77.63570293,264
-77.59547619,43.18669995,6591b762b7eb6c26f7022747c278a783,21-080035,1019 Norton St,2021/04/25 04:00:00+00,4,2021,Shooting,Yes,M,WHITE,HISPANIC,20,15-24,43.18669995,-77.59547619,265
-77.59547619,43.18669995,8820a70c0c4a33eea75c832bb1bfd32d,21-080035,1019 Norton St,2021/04/25 04:00:00+00,4,2021,Shooting,Yes,M,BLACK,NON HISPANIC,19,15-24,43.18669995,-77.59547619,266
-77.63090805,43.13807917,95de743ec3a06ef9f3cb491341a3fcd8,21-080077,300 Magnolia St,2021/04/25 04:00:00+00,4,2021,Shooting,No,M,BLACK,NON HISPANIC,11,14-May,43.13807917,-77.63090805,267
-77.62881896,43.14323394,a8c070018487ffd4f5bc6126a380e220,21-079406,584 Jefferson Ave,2021/04/24 04:00:00+00,4,2021,Shooting,No,M,BLACK,NON HISPANIC,18,15-24,43.14323394,-77.62881896,268
-77.58423328,43.18676854,fdb0494b5cf3661b2700d897d9eb3a34,21-077837,1149 Portand Ave,2021/04/23 04:00:00+00,4,2021,Shooting,No,M,BLACK,NON HISPANIC,31,25-44,43.18676854,-77.58423328,269
-77.58423328,43.18676854,545f5ad128f310fdc8e72aae8d29a4c0,21-077837,1149 Portland Ave,2021/04/23 04:00:00+00,4,2021,Shooting,No,M,BLACK,NON HISPANIC,32,25-44,43.18676854,-77.58423328,270
-77.63038552,43.13900413,885483c6b66589e3a7aaab9d37803ab6,21-078170,46 Shelter St,2021/04/23 04:00:00+00,4,2021,Shooting,No,M,BLACK,NON HISPANIC,22,15-24,43.13900413,-77.63038552,271
-77.60828082,43.18000757,d2c5d14c5436621d601597b8e89c17f3,21-076290,831 Joseph Ave,2021/04/20 04:00:00+00,4,2021,Shooting,No,M,WHITE,HISPANIC,64,45-Older,43.18000757,-77.60828082,272
-77.60750841,43.15941442,ad736892e9cfa50c8d41ce5b49dfbe37,21-075029,107 N Clinton Ave,2021/04/19 04:00:00+00,4,2021,Shooting,No,M,BLACK,HISPANIC,40,25-44,43.15941442,-77.60750841,273
-77.62788189,43.15201149,9f98c3c39890fb9a2ecd848a462698ce,21-074170,567 W Main St,2021/04/18 04:00:00+00,4,2021,Shooting,No,F,WHITE,NON HISPANIC,28,25-44,43.15201149,-77.62788189,274
-77.64019032,43.16443941,3a83e83a8e00727a3f4ce133a2ee5f73,21-074292,473 Lyell Ave,2021/04/18 04:00:00+00,4,2021,Shooting,No,F,BLACK,NON HISPANIC,25,25-44,43.16443941,-77.64019032,275
-77.58542472,43.16352955,b0719b419e07d5bd5eef6862bc0aa587,21-074330,213 Hayward Ave,2021/04/18 04:00:00+00,4,2021,Homicide,No,F,BLACK,NON HISPANIC,36,25-44,43.16352955,-77.58542472,276
-77.63475869,43.16077194,40872931717b3182e87c1c71e5d3e86a,21-071885,752 Smith St,2021/04/15 04:00:00+00,4,2021,Shooting,No,F,BLACK,NON HISPANIC,21,15-24,43.16077194,-77.63475869,277
-77.58860842,43.17064258,3596e0b04807c57f618979c59a910037,21-071975,205 Bay St,2021/04/15 04:00:00+00,4,2021,Shooting,No,M,BLACK,NON HISPANIC,23,15-24,43.17064258,-77.58860842,278
-77.62991395,43.16478719,3c23739b9d249f22da852379cdc0b381,21-072553,204 Lyell Ave,2021/04/15 04:00:00+00,4,2021,Shooting,No,M,BLACK,NON HISPANIC,32,25-44,43.16478719,-77.62991395,279
-77.63567666,43.14114406,cc1c4bb2b7628e704f3f4200d8226955,21-068114,462 Genesee St,2021/04/10 04:00:00+00,4,2021,Shooting,No,M,BLACK,NON HISPANIC,29,25-44,43.14114406,-77.63567666,280
-77.56636674,43.1660652,f321c0026d2d9de68977e23169fd69c9,21-068551,452 Parsells Ave,2021/04/10 04:00:00+00,4,2021,Shooting,No,M,BLACK,NON HISPANIC,53,45-Older,43.1660652,-77.56636674,281
-77.59406406,43.1465942,4f8347b161c72d536adfbef700a62b28,21-066921,487 Monroe Ave,2021/04/09 04:00:00+00,4,2021,Homicide,Yes,M,BLACK,NON HISPANIC,29,25-44,43.1465942,-77.59406406,282
-77.59406406,43.1465942,eae61e54cd60720b3c64786f6fbcaab3,21-066921,487 Monroe Ave,2021/04/09 04:00:00+00,4,2021,Shooting,Yes,F,WHITE,NON HISPANIC,36,25-44,43.1465942,-77.59406406,283
-77.59406406,43.1465942,4af91806f9ec7ddd37080af2a1d30aa0,21-066921,487 Monroe Ave,2021/04/09 04:00:00+00,4,2021,Shooting,Yes,M,BLACK,HISPANIC,34,25-44,43.1465942,-77.59406406,284
-77.61134055,43.18170339,6448f7271d9209f78bf1d254ab1ec221,21-067557,79 Kohlman St,2021/04/09 04:00:00+00,4,2021,Shooting,No,M,BLACK,NON HISPANIC,28,25-44,43.18170339,-77.61134055,285
-77.63584744,43.14768016,12aceb4ed68213dc9193527c158be555,21-065953,128 Genesee st,2021/04/08 04:00:00+00,4,2021,Shooting,No,M,BLACK,NON HISPANIC,39,25-44,43.14768016,-77.63584744,286
-77.61174012,43.17625627,ca0a7a90e1bd233b515581fcd6897af3,21-066157,55 Mead St,2021/04/08 04:00:00+00,4,2021,Homicide,No,M,BLACK,NON HISPANIC,28,25-44,43.17625627,-77.61174012,287
-77.6020129,43.17864181,f8ffb25c92ce8a66bbc8c0e56ebef8a6,21-063995,306 Wilkins St,2021/04/05 04:00:00+00,4,2021,Shooting,No,M,BLACK,NON HISPANIC,21,15-24,43.17864181,-77.6020129,288
-77.64384068,43.15852235,cb21c8ff5fb134313166cc19731b4963,21-063194,410 Ames St,2021/04/04 04:00:00+00,4,2021,Shooting,No,M,BLACK,NON HISPANIC,40,25-44,43.15852235,-77.64384068,289
-77.63542289,43.13576614,ff45724a9cfff6c9f442ec12bcd31716,21-061765,481 Cottage St,2021/04/02 04:00:00+00,4,2021,Shooting,No,M,BLACK,NON HISPANIC,54,45-Older,43.13576614,-77.63542289,290
-77.58628727,43.17362644,42f963b822c981e65f29bdcb0844034c,21-059230,366 1st St,2021/03/30 04:00:00+00,3,2021,Homicide,No,M,WHITE,NON HISPANIC,58,45-Older,43.17362644,-77.58628727,291
-77.61503969,43.18277258,ae623505e4b3d2081ac7db0fa2a7681d,21-059314,39 Mazda Ter,2021/03/30 04:00:00+00,3,2021,Shooting,No,M,WHITE,HISPANIC,55,45-Older,43.18277258,-77.61503969,292
-77.63120453,43.16481687,032891fac3980135bcb224d7a81a769f,21-059572,244 Lyell Ave,2021/03/30 04:00:00+00,3,2021,Shooting,No,M,BLACK,NON HISPANIC,28,25-44,43.16481687,-77.63120453,293
-77.61310545,43.17296273,e822828f3e47286b47885ea3e49dee85,21-058510,799 N Clinton Ave,2021/03/29 04:00:00+00,3,2021,Homicide,No,M,BLACK,NON HISPANIC,32,25-44,43.17296273,-77.61310545,294
-77.57662337,43.17595075,53e2795309bdbc931adfc5dd9b9a5935,21-058904,1688 Clifford Ave,2021/03/29 04:00:00+00,3,2021,Homicide,No,M,BLACK,NON HISPANIC,16,15-24,43.17595075,-77.57662337,295
-77.60165687,43.16695658,0f9db2ed89067881a27cb761a8d4c1d3,21-055470,196 Hudson Ave,2021/03/25 04:00:00+00,3,2021,Shooting,No,M,WHITE,NON HISPANIC,15,15-24,43.16695658,-77.60165687,296
-77.63858422,43.19023225,4b9fa4976e7d4da32bd2388086b6eb93,21-054807,1298 Dewey Ave,2021/03/24 04:00:00+00,3,2021,Homicide,No,M,BLACK,NON HISPANIC,29,25-44,43.19023225,-77.63858422,297
-77.62435793,43.12360795,2c7873caee0dff22a5ab8e432bacd918,21-054974,601 Elmwood Ave,2021/03/24 04:00:00+00,3,2021,Shooting,No,F,BLACK,NON HISPANIC,35,25-44,43.12360795,-77.62435793,298
-77.65202743,43.14694986,6abff9f1569ae54a8276409aae571023,21-053960,34 Forbes St,2021/03/23 04:00:00+00,3,2021,Homicide,No,M,BLACK,NON HISPANIC,30,25-44,43.14694986,-77.65202743,299
-77.58387113,43.17141833,ee23579638ec47ca68bf604ec2e71a13,21-054000,22 Harvest St,2021/03/23 04:00:00+00,3,2021,Shooting,No,M,BLACK,NON HISPANIC,32,25-44,43.17141833,-77.58387113,300
-77.60958743,43.17736567,8198a2b89bb2fe49384bec702fd9d0a7,20-125431,18 Langham St,2020/06/13 04:00:00+00,6,2020,Shooting,Yes,F,WHITE,NON HISPANIC,27,25-44,43.17736567,-77.60958743,301
-77.58480149,43.1735242,6fa3797947d1103f16f5f1c4026ed61f,20-124362,11 Coleman Ter,2020/06/11 04:00:00+00,6,2020,Shooting,Yes,M,WHITE,HISPANIC,17,15-24,43.1735242,-77.58480149,302
-77.58480149,43.1735242,7b5e2c566a7f1f3d8dd7434fa2e5c82f,20-124362,11 Coleman Ter,2020/06/11 04:00:00+00,6,2020,Shooting,Yes,M,WHITE,NON HISPANIC,18,15-24,43.1735242,-77.58480149,303
-77.57059553,43.16793129,b329875650d788f4cb13d4694e3c421b,20-121950,161 Rosewood Ter,2020/06/09 04:00:00+00,6,2020,Shooting,Yes,M,BLACK,NON HISPANIC,21,15-24,43.16793129,-77.57059553,304
-77.57059553,43.16793129,e8a59c55b703f6678c06bc9147f76f8a,20-121950,161 Rosewood Ter,2020/06/09 04:00:00+00,6,2020,Shooting,Yes,M,BLACK,NON HISPANIC,23,15-24,43.16793129,-77.57059553,305
-77.62221956,43.17573407,cf183bbd18883a319d7e45e107b31b90,20-122063,106 Huntington Pk,2020/06/09 04:00:00+00,6,2020,Shooting,No,M,BLACK,NON HISPANIC,27,25-44,43.17573407,-77.62221956,306
-77.64043243,43.17354838,bf4f83368d662c27a3784ab28ebfb83f,20-122522,475 Sherman St,2020/06/09 04:00:00+00,6,2020,Shooting,No,M,BLACK,NON HISPANIC,25,25-44,43.17354838,-77.64043243,307
-77.64969238,43.13812075,1b893d8808b7d0670aaabe09ff10044b,20-121165,148 Milton St,2020/06/08 04:00:00+00,6,2020,Shooting,No,F,BLACK,NON HISPANIC,44,25-44,43.13812075,-77.64969238,308
-77.6321989,43.18056851,c97a575ec24580d14b0105bad4d439cc,20-121667,837 Lake Ave,2020/06/08 04:00:00+00,6,2020,Homicide,Yes,M,WHITE,HISPANIC,22,15-24,43.18056851,-77.6321989,309
-77.6321989,43.18056851,4612084737065541aab04710348ef06a,20-121667,837 Lake Ave,2020/06/08 04:00:00+00,6,2020,Shooting,Yes,M,WHITE,HISPANIC,35,25-44,43.18056851,-77.6321989,310
-77.61856372,43.174635,614b11a1b0af8bdbbe8667bc5d1ca192,20-120692,201 Clifford Ave,2020/06/07 04:00:00+00,6,2020,Shooting,No,M,BLACK,NON HISPANIC,22,15-24,43.174635,-77.61856372,311
-77.63910938,43.17961742,cc73ff0ff9d72e63a5c1b8bff789867c,20-119177,780 Dewey Ave,2020/06/06 04:00:00+00,6,2020,Shooting,No,F,BLACK,NON HISPANIC,16,15-24,43.17961742,-77.63910938,312
-77.6322358,43.15285541,b1b9f660f37c64da59c1947260ee00d5,20-117887,641 Brown St,2020/06/04 04:00:00+00,6,2020,Shooting,No,M,WHITE,HISPANIC,31,25-44,43.15285541,-77.6322358,313
-77.65119013,43.16858856,16b9c308423e4c35a23ecc07c3863e55,20-116474,190 McNaughton St,2020/06/03 04:00:00+00,6,2020,Shooting,No,M,BLACK,NON HISPANIC,39,25-44,43.16858856,-77.65119013,314
-77.5810748,43.16774999,1eaa9c14754053694676ecb2f14b8a2c,20-117314,22 7th St,2020/06/03 04:00:00+00,6,2020,Shooting,No,M,BLACK,NON HISPANIC,29,25-44,43.16774999,-77.5810748,315
-77.63574849,43.14220395,05190c4b3dcc0fc0df52834eb9c917b2,20-117331,404 Genesee St,2020/06/03 04:00:00+00,6,2020,Shooting,No,F,WHITE,HISPANIC,18,15-24,43.14220395,-77.63574849,316
-77.64677205,43.17940571,970a19788d3b83aa2c337cc1b1faddfe,20-114378,624 Lexington Ave,2020/05/31 04:00:00+00,5,2020,Shooting,No,M,BLACK,NON HISPANIC,30,25-44,43.17940571,-77.64677205,317
-77.65312109,43.1397203,dac4f80e47b258cf1b2138956cad6bba,20-112800,74 Marlborough Rd,2020/05/30 04:00:00+00,5,2020,Shooting,No,M,BLACK,NON HISPANIC,20,15-24,43.1397203,-77.65312109,318
-77.63909519,43.18017009,ded270474182197ad0f2e1c4382ce982,20-112857,812 Dewey Ave,2020/05/30 04:00:00+00,5,2020,Shooting,No,M,BLACK,NON HISPANIC,15,15-24,43.18017009,-77.63909519,319
-77.59243324,43.18148116,4f8a7ffeb48cc3262f93f8ee5e38c91a,20-111370,237 Roycroft Dr,2020/05/28 04:00:00+00,5,2020,Shooting,No,M,BLACK,NON HISPANIC,35,25-44,43.18148116,-77.59243324,320
-77.63858422,43.19023225,421c373af5d79bbdae9c8b02e62b2435,20-110360,1298 Dewey Ave,2020/05/27 04:00:00+00,5,2020,Homicide,No,M,WHITE,NON HISPANIC,20,15-24,43.19023225,-77.63858422,321
-77.63308333,43.14363189,56f9222dac9e5a0f00564bc33cfd8678,20-110383,513 Frost Ave,2020/05/27 04:00:00+00,5,2020,Shooting,No,M,BLACK,NON HISPANIC,17,15-24,43.14363189,-77.63308333,322
-77.61926215,43.18450573,5f47be5b29611673b54f3f4e0e7272a8,20-106634,555 Conkey Ave,2020/05/24 04:00:00+00,5,2020,Shooting,No,M,BLACK,NON HISPANIC,23,15-24,43.18450573,-77.61926215,323
-77.57011134,43.16079388,206e7747fe5c8181af7b985199ac1a9c,20-102803,19 Quincy St,2020/05/20 04:00:00+00,5,2020,Shooting,No,M,BLACK,NON HISPANIC,28,25-44,43.16079388,-77.57011134,324
-77.57024448,43.16721227,a66f773659d8ec7ec94c7b1cd950fc53,20-102025,211 Hazelwood Ter,2020/05/19 04:00:00+00,5,2020,Shooting,No,M,BLACK,NON HISPANIC,33,25-44,43.16721227,-77.57024448,325
-77.61212553,43.17272728,629e17fd969c61438cf5e067e7e0a955,20-097668,780 N. Clinton Ave,2020/05/13 04:00:00+00,5,2020,Shooting,No,F,BLACK,NON HISPANIC,24,15-24,43.17272728,-77.61212553,326
-77.64494293,43.16444758,d12af356afc6c608619077ee847ab480,20-091701,539 Lyell Ave,2020/05/06 04:00:00+00,5,2020,Shooting,Yes,M,BLACK,NON HISPANIC,19,15-24,43.16444758,-77.64494293,327
-77.64494293,43.16444758,ff5abeb98a190baef79aa15014223357,20-091701,539 Lyell Ave,2020/05/06 04:00:00+00,5,2020,Shooting,Yes,M,BLACK,NON HISPANIC,18,15-24,43.16444758,-77.64494293,328
-77.64494293,43.16444758,300a24d81dce66b550bad8f255c8eda1,20-091701,539 Lyell Ave,2020/05/06 04:00:00+00,5,2020,Shooting,Yes,F,BLACK,NON HISPANIC,21,15-24,43.16444758,-77.64494293,329
-77.6111856,43.18063821,e65a00a1a35db8b0e966ad73601e3d75,20-091867,468 Ave D,2020/05/06 04:00:00+00,5,2020,Shooting,No,F,BLACK,NON HISPANIC,23,15-24,43.18063821,-77.6111856,330
-77.59972625,43.17521774,fac62ab916bc3eeb508f660978d41867,20-091578,869 Clifford Ave,2020/05/05 04:00:00+00,5,2020,Shooting,Yes,M,BLACK,NON HISPANIC,33,25-44,43.17521774,-77.59972625,331
-77.59972625,43.17521774,7e40ed071e50848d9d15ed7ae29e753c,20-091578,869 Clifford Ave,2020/05/05 04:00:00+00,5,2020,Shooting,Yes,M,BLACK,NON HISPANIC,29,25-44,43.17521774,-77.59972625,332
-77.60116494,43.1791085,fccf6460114a4a5e42a29ff1bb7a8154,20-089979,235 Berlin St,2020/05/03 04:00:00+00,5,2020,Shooting,Yes,M,BLACK,NON HISPANIC,21,15-24,43.1791085,-77.60116494,333
-77.60116494,43.1791085,c861c891eb3a49b8945a97e219fc1bad,20-089979,235 Berlin St,2020/05/03 04:00:00+00,5,2020,Shooting,Yes,M,BLACK,NON HISPANIC,18,15-24,43.1791085,-77.60116494,334
-77.63627107,43.14634692,224bf34f9e8588314f4f71ffedfc53a6,20-086711,197 Genesee St,2020/04/29 04:00:00+00,4,2020,Homicide,Yes,M,BLACK,NON HISPANIC,32,25-44,43.14634692,-77.63627107,335
-77.63627107,43.14634692,61389237e8a16c70866125de31f78998,20-086711,197 Genesee St,2020/04/29 04:00:00+00,4,2020,Shooting,Yes,M,BLACK,NON HISPANIC,26,25-44,43.14634692,-77.63627107,336
-77.59895156,43.18071181,a2d6bf144c95206514e0940892c589a9,20-085466,862 Hudson Ave,2020/04/28 04:00:00+00,4,2020,Shooting,No,M,BLACK,NON HISPANIC,17,15-24,43.18071181,-77.59895156,337
-77.57561496,43.16492381,754cf77ad0fa455dc6bf9e6c6e02eed3,20-086017,202 Grand Ave,2020/04/28 04:00:00+00,4,2020,Homicide,No,M,BLACK,NON HISPANIC,34,25-44,43.16492381,-77.57561496,338
-77.63452378,43.13809694,d970c35637577f143000831690a92656,20-085265,428 Magnolia St,2020/04/27 04:00:00+00,4,2020,Shooting,No,M,BLACK,NON HISPANIC,28,25-44,43.13809694,-77.63452378,339
-77.5790271,43.1673169,5796706df96bf7ac0374475741525946,20-079961,62 Diringer Pl,2020/04/19 04:00:00+00,4,2020,Shooting,No,M,BLACK,NON HISPANIC,20,15-24,43.1673169,-77.5790271,340
-77.62881896,43.14323394,4828951546ccd59694ef4ae5e39c6e07,20-077985,584 Jefferson Ave,2020/04/16 04:00:00+00,4,2020,Shooting,No,M,BLACK,NON HISPANIC,24,15-24,43.14323394,-77.62881896,341
-77.61968754,43.17330658,6162cf677ce30062da9684fa3ef78744,20-075941,5 Conkey Ave,2020/04/13 04:00:00+00,4,2020,Shooting,No,M,WHITE,HISPANIC,18,15-24,43.17330658,-77.61968754,342
-77.58835688,43.17538615,b5781ea31107f83975c9e7621b3ecd5d,20-074693,1271 Clifford Ave,2020/04/12 04:00:00+00,4,2020,Homicide,Yes,M,BLACK,NON HISPANIC,24,15-24,43.17538615,-77.58835688,343
-77.58835688,43.17538615,144d8323922b8634e701bddc8edd27da,20-074693,1271 Clifford Ave,2020/04/12 04:00:00+00,4,2020,Shooting,Yes,M,BLACK,NON HISPANIC,25,25-44,43.17538615,-77.58835688,344
-77.58835688,43.17538615,372fe989973f070646e225d6e2681596,20-074693,1271 Clifford Ave,2020/04/12 04:00:00+00,4,2020,Shooting,Yes,M,BLACK,NON HISPANIC,24,15-24,43.17538615,-77.58835688,345
-77.63115526,43.19157024,c22dcee61f77e051b09664b9deb14e9e,20-074095,52 Clay Ave,2020/04/11 04:00:00+00,4,2020,Shooting,No,F,BLACK,NON HISPANIC,38,25-44,43.19157024,-77.63115526,346
-77.63158146,43.17554868,bbcc48ffd73b0ae935bc4d45bec6a6e9,20-074331,198 Fulton Ave,2020/04/11 04:00:00+00,4,2020,Shooting,No,M,BLACK,NON HISPANIC,33,25-44,43.17554868,-77.63158146,347
-77.60764409,43.1782618,0003a4e07135bca1e3c0ccbf6e1242c7,20-074413,746 Joseph Ave,2020/04/11 04:00:00+00,4,2020,Shooting,No,M,BLACK,NON HISPANIC,22,15-24,43.1782618,-77.60764409,348
-77.61220407,43.17514004,7d9006cefd302ade269a695adf3973b0,20-071367,428 Clifford Ave,2020/04/07 04:00:00+00,4,2020,Shooting,No,M,BLACK,NON HISPANIC,17,15-24,43.17514004,-77.61220407,349
-77.635864,43.12608975,531a3754bcef0167af634f3a229df22e,20-070701,98 Arvine Heights,2020/04/06 04:00:00+00,4,2020,Shooting,Yes,M,BLACK,NON HISPANIC,31,25-44,43.12608975,-77.635864,350
-77.635864,43.12608975,c2d7664147f0a8bda03274c19b9528d5,20-070701,98 Arvine Heights,2020/04/06 04:00:00+00,4,2020,Shooting,Yes,M,BLACK,NON HISPANIC,25,25-44,43.12608975,-77.635864,351
-77.63655393,43.16453222,287e8e7d9738f9040b961841f33a1f47,20-070001,413 Lyell Ave,2020/04/05 04:00:00+00,4,2020,Shooting,Yes,M,BLACK,NON HISPANIC,27,25-44,43.16453222,-77.63655393,352
-77.63655393,43.16453222,969040d3b096607720636eeccc966a87,20-070001,413 Lyell Ave,2020/04/05 04:00:00+00,4,2020,Shooting,Yes,M,BLACK,NON HISPANIC,28,25-44,43.16453222,-77.63655393,353
-77.63655393,43.16453222,1ce7773e92e8d55c2877a158a6a8ced3,20-070001,413 Lyell Ave,2020/04/05 04:00:00+00,4,2020,Shooting,Yes,M,BLACK,NON HISPANIC,26,25-44,43.16453222,-77.63655393,354
-77.63368418,43.14009502,4184ab5e85a749bde8c9442a08a6008e,20-069614,516 Flint St,2020/04/04 04:00:00+00,4,2020,Shooting,No,M,BLACK,NON HISPANIC,21,15-24,43.14009502,-77.63368418,355
-77.63201643,43.14458898,789cfde5a776aa12b06d376f33996957,20-069800,427 Champlain St,2020/04/04 04:00:00+00,4,2020,Shooting,No,M,BLACK,NON HISPANIC,19,15-24,43.14458898,-77.63201643,356
-77.6558341,43.16250142,6ce4f25e62154158e140d2f84af6da33,20-068598,147 Campbell Pk,2020/04/02 04:00:00+00,4,2020,Shooting,No,M,BLACK,NON HISPANIC,37,25-44,43.16250142,-77.6558341,357
-77.63397585,43.17342375,628092935a3170283e1c0fee0ca972e3,20-067252,165 Emerson St,2020/04/01 04:00:00+00,4,2020,Shooting,No,M,BLACK,NON HISPANIC,24,15-24,43.17342375,-77.63397585,358
-77.58368707,43.14197203,14c94b0e1ca2edc4980d71fe9c206482,20-067707,33 Suter Ter,2020/04/01 04:00:00+00,4,2020,Homicide,No,M,BLACK,NON HISPANIC,48,45-Older,43.14197203,-77.58368707,359
-77.60606339,43.18916087,e45eb8b611105ad71f9b92ac19446d70,20-066328,50 Nester St,2020/03/30 04:00:00+00,3,2020,Shooting,No,M,WHITE,HISPANIC,55,45-Older,43.18916087,-77.60606339,360
-77.61277426,43.18060166,1312457961c9bf4ab81d772af3666b30,20-064764,412 Ave D,2020/03/28 04:00:00+00,3,2020,Homicide,No,M,BLACK,NON HISPANIC,38,25-44,43.18060166,-77.61277426,361
-77.56781572,43.16600716,1797410a006b744a67a1ac911f24ef8a,20-065101,400 Parsells Ave,2020/03/28 04:00:00+00,3,2020,Shooting,No,M,BLACK,NON HISPANIC,24,15-24,43.16600716,-77.56781572,362
-77.60743936,43.17642797,2cbb1c3bd4a508687e2318604585ca11,20-062326,660 Joseph Ave,2020/03/24 04:00:00+00,3,2020,Shooting,No,M,BLACK,NON HISPANIC,25,25-44,43.17642797,-77.60743936,363
-77.59425956,43.17579703,8c94d3d8df9ada64a1a1e9f0da815325,20-060023,1064 Clifford Ave,2020/03/21 04:00:00+00,3,2020,Shooting,No,M,BLACK,NON HISPANIC,33,25-44,43.17579703,-77.59425956,364
-77.5986559,43.18136124,e1e24cf7937459017e3a39a9775daf1a,20-060626,17 Roycroft Dr,2020/03/21 04:00:00+00,3,2020,Homicide,No,M,BLACK,NON HISPANIC,26,25-44,43.18136124,-77.5986559,365
-77.63988493,43.16527702,0bfea8bb4c5473a8d74ded850f4e3cb9,20-056387,25 Cameron St,2020/03/15 04:00:00+00,3,2020,Shooting,Yes,M,BLACK,NON HISPANIC,21,15-24,43.16527702,-77.63988493,366
-77.63988493,43.16527702,1e3ff4cda59bc4948c863541189b61b9,20-056387,25 Cameron St,2020/03/15 04:00:00+00,3,2020,Shooting,Yes,M,BLACK,NON HISPANIC,20,15-24,43.16527702,-77.63988493,367
-77.58347484,43.17796644,275fcedcf97822072fe901e778ad2246,20-056498,236 Fernwood Ave,2020/03/15 04:00:00+00,3,2020,Shooting,No,M,BLACK,NON HISPANIC,27,25-44,43.17796644,-77.58347484,368
-77.58675115,43.17191977,40a19a2daf8d3c5191b4f7746eb2faaa,20-049644,51 Sander St,2020/03/08 05:00:00+00,3,2020,Homicide,No,M,BLACK,NON HISPANIC,48,45-Older,43.17191977,-77.58675115,369
-77.63797341,43.16857684,5d31a46c47bea100f3a4985441529638,20-040973,12 Dana St,2020/02/25 05:00:00+00,2,2020,Shooting,No,M,BLACK,NON HISPANIC,25,25-44,43.16857684,-77.63797341,370
-77.60374359,43.18413748,3a2e3358b7284ef7861c5ed8156389b1,20-040037,252 Weaver St,2020/02/24 05:00:00+00,2,2020,Shooting,No,F,BLACK,NON HISPANIC,21,15-24,43.18413748,-77.60374359,371
-77.6321989,43.18056851,cd4d695fe6f9c7fac590c8618500dfea,20-038984,837 Lake Ave,2020/02/23 05:00:00+00,2,2020,Shooting,No,M,BLACK,NON HISPANIC,18,15-24,43.18056851,-77.6321989,372
-77.61232773,43.18161952,8f146e8ace29c7a59d6010c0a9f2fee0,20-035246,45 Kohlman St,2020/02/18 05:00:00+00,2,2020,Shooting,No,M,BLACK,NON HISPANIC,21,15-24,43.18161952,-77.61232773,373
-77.63709497,43.17946053,ec079885225e627aa7c50c94abc51fa2,20-035139,280 Lexington Ave,2020/02/17 05:00:00+00,2,2020,Shooting,No,M,BLACK,NON HISPANIC,34,25-44,43.17946053,-77.63709497,374
-77.59961901,43.18062787,d26f53187751b9e60b684195be235330,20-032241,865 Hudson Ave,2020/02/13 05:00:00+00,2,2020,Shooting,No,M,BLACK,NON HISPANIC,27,25-44,43.18062787,-77.59961901,375
-77.63720046,43.14027589,c2ef0f60e7463374bdf13a7d38b85688,20-030855,501 Genesee St,2020/02/12 05:00:00+00,2,2020,Shooting,No,M,BLACK,NON HISPANIC,31,25-44,43.14027589,-77.63720046,376
-77.64134617,43.15475641,447dbebf0a68c528190f574352afd226,20-031253,215 Colvin St,2020/02/12 05:00:00+00,2,2020,Shooting,No,M,BLACK,NON HISPANIC,17,15-24,43.15475641,-77.64134617,377
